address,value
0x8cCcc024e9bb9A9C4438fB7A2fdEfc2bD8Fe1863,900
0x17F343182B42D6488FC54B6ae73ac5DA5Ad4E326,600
0xa04C9db398058CAd0de73DCb282cf97DB51A2c6c,600
0xf78c3A7514055c8FDF95AC594Eb2f27784e807dB,300
0xF52e60980D3a851A37364dB913ff5F1074e4c981,300
0xDBbdDa31B445066AD36480fE3A9209b1FD6DBBEB,12900
0x8153049858ad8A3BE6262b629b4683E7e0eb5fA4,900
0x174CeB8c72BbbE2420ee05bA3a5B3a1d097443AF,300
0xa3f132c745727EBe1a177829Be38e6f26AfDcA58,300
0xeeA8F7bA122FBadeB1aE725ba81294360Ac5F9Aa,1800
0xe95D57AeBF657Dae7689410bD7aAAdC32109534b,300
0x4C5e10B57B3d792a416f0B40C25df84cE82A773A,600
0x28a3c2dA2bcc5C0A274627a391A5cb64d946c2E3,600
0x0dDd2FEC850BF254fE49ED9B66F470b078631A36,300
0xaF0acc4CFa411f24d93F2c1aB593960699a23fc9,300
0xf47e38e8824Af6592eA5eBffa3e3068c9aC849EF,600
0x2fc9896cB056Cd3F28716Ada06e509a1C8fED40f,1500
0xA48C872DAe16660819305689AeD01BCD00A6cA5c,900
0x2De6590DEa6fF917b70447F64CE3C926d071BBbC,900
0xbce761472E23B888b592e2dD7f364b12445d94Da,900
0x1096636bE76085A85Ce8916eE02302B2b6C06d5f,300
0x82F91018EEb8feAeC51e8097b8Aa79E4efdDCFa9,2100
0xC2a82685c055d996Ee1084B28F5A516d694E1127,600
0x47AeEe64a48ECbaE80070a19129Ba942c5d8159B,900
0xF80AE996AdA956bF23078d706B6dF2a59Df772A8,1200
0xB315252408e7A5198FeFB40FbE390D88e1f87814,300
0xFD2b491B166937DdF5B3C4c3596e146038930013,2100
0x98179B2658427fB8244ba6eE7652E45531258b9f,600
0x5F0b726D9B98a0744fE19141fea973546CD009f9,300
0x946E363d70864A9C58A1D6c0Fc99898edc70AA99,300
0x50c53294CeEE10D3923e0EaA5Ae4Aad8810A2311,300
0x69510CFE2F49d81cC5C2Db5713E4dFe899B11f84,300
0x75E617ace2E1025b2651d9902DF9c94df4457a2a,300
0x7E9b39b35A1172f8AdE4E987D46E920583Ca4b82,600
0x0fe941224DD853c4764796A62Dc273F649c767c7,300
0x0A51bed3BB69bd348a61a0cAF0181d45b7c9e8F7,300
0x1826C97A60b94Ff15f260e06e3c94eE9d407307B,300
0x23a018f8ffbb9538d3D269a76E210023e7b69Aee,300
0x19C5788751C6AE0B1F46906692Fa1F1BdD7d0eBB,300
0x2a3F8185B2E475c36D80df4ee815CC789C3b9a43,1200
0xb7b7942525343739674223061e437fFf87399312,300
0x7aD3E3f91D227c714014FdFC635De6BbDAA1679E,300
0xBfe09443556773958bae1699b786d8E9680B5571,300
0x8755FC0D3BbdEb742e001130008fC8DE1C6f4146,300
0xd5556cb35bAa004f4D2D178a3089DF326792023B,900
0x63a81A3C1E970246974D3A3d3a060FE0D599545d,300
0x207AC62F15F70EF51193b11Bb63a8bEe084Af825,600
0x24165947f458085152FB6794E47AbCed84486f30,600
0xDf7abf133CdD89AFb173aDC47920Fb2402eEB5b5,1200
0xdd8466aD7472e7A9Ad473380dBE36335CFf8aD76,300
0xCE1a76B6dC3939E8D7c1Da275C1bE0B0542Fc4c5,300
0xe10f1cbAB32a12a9a8854B9E70DAfc91bfBC0d0f,600
0x58fb2AA3Bac5C6f648c6B8E5405BE9ec5a2753c0,300
0x2b30deB59BB2271f30Ef4552Cd21BFD32a5c263e,600
0xd5eC52bd0c6cf02Fd473cD0D099e4e82AB94ea38,900
0x22D6968600392491A8210CAF4cE80Bbaf7F46F61,300
0x0CE5d1B7502ef03aBa89F48C2513c924C2DaaB60,900
0xABF132221E6187d8b6962400Cafe98bc1e6775f0,900
0x83EaFA69ac6C6800aF22d8430Ef8A098ABc5e385,900
0xEd53C087b05d1360E78f8a3e4dc59f8D342296F9,3000
0x26F957fd3971DCECc822ba9Dc2D9eFf8CabeF530,300
0xffBa73ac19D58383B20f196C679f8aCe7073827d,900
0xc056C0bc9D55387711E278341c9e96FC51276c35,300
0x0aa47E8155945160cEA16C80bAc22606eb57239e,300
0x6A2259A870172E06716155052D9e485c7B421A3D,300
0x1Fe59561C87c5e8CFd9D774455Cb3C69e50d7FcF,4800
0x2f5EF555ce682CB3F88623cC628b67fF0C4e90bD,1800
0x25FB6a2730570702f9B2b5EbA96a3Cbb5e5b7FC3,300
0x3498c24DF6509Af0ab0e8dA8d25028eE775E22Cb,300
0x3553FF65ba95d4b6a9e3C31E3eBddC88105dcEb8,900
0x1ce17668f2b097655f4390678a26E387f77285a0,300
0xFA1abd87b6DAE63D01ba461868044688af0FBa74,600
0x1f55d42f26D4ed5425894fd1c6bD59dc6483B5f2,1500
0x248b4C48b68e9DfBc7409F33f7970F602e5587c8,900
0x642498023eAEbfAB6618f47cebF3AC9CcF08C48B,300
0xE8C8f65cCC27CB087d950C67beE75F827F9979FE,900
0xF43721E71d4A44623930FbC9F87ba2F9563D4AE7,300
0xCc920AF3d3D8C8A0117f76a6C77C9EcDD91861ba,300
0x7349468cEc28f6D7B18c6f522E02B3A9e67884c8,300
0x0f43835339ad5d802E5bAA205CdD471A8166f2FD,3000
0xbe8572dbC32Db091715E3F55Dc913fD3b05173D2,1200
0x671Ac0f3cd0f450B12c50c5B0891DBc4DaC80d73,300
0x3187FfE3BF916e08caB9C20D0ef05309e7947F9B,1200
0x11f451E9577701B0C769Dbb6293B74fd170025A0,3900
0x944D3b4D20c7d7c2420f8f71921b8D2184b9d0bB,600
0x814DcD4F54a8F2E5Ec50FE4De860fb3274632572,300
0xe15bE2C6771713077500d29634EB19D20BBb8BB1,300
0xa29C7Af952537B5e9d1d51Ceb98C5e0CD8c63c1f,300
0x778943127f9EA49063ac3895E602557af3068674,9900
0xAFBB05e2ffB633804A9F18832d40d55da2427b3E,300
0x18486E63EA8bef057BEF7456F577e8bB5F48D197,300
0x7A0531E0eB465ec8dfab983E3b3805A4e294EbBe,300
0x1766c529C257513EC43Fc2ee4258eE18b15c5F5f,300
0x0bBbE0163505a872DfAFD90A4F073aaF3Ab37866,1500
0xC288885EAf81DB1adC5e787A4ADe720cc9656E46,300
0x1CF98210f34Cb989BE9694DE2091cA35dBA9D928,900
0xa347b465b8Df4D28E2d27c8797133898Fd224586,3600
0x278C77e842C805064bAf996D376b668cF48bfbA7,300
0xa098324211Cd3A94be61a572FEaB85264E2ba1B4,300
0x5d6ffc84309422fD8569AA92f7Aaf92ca42e324E,300
0x3301DAA291269834261A5c1d7Fb2314FcBcBB8b0,300
0xE37059Eb1C68D9a431f4b9DAb7C315aB2fc31e5a,300
0x4A253CE067875220f44938997Dd58b93d02cb145,600
0x4759F2d0a32764db60993A911a5Ef6a962F33D54,300
0x5ef9f94c5708B01d67985E46FD53f15cF0dA4d2c,300
0x548e03380244c85ddeE22D8bb8DBBD82FA4531c7,300
0x7DA5F12b81f236840916b4e96c7F7C381e718071,300
0xbc96E6Bf6C7E850C7f540DeCF1566b76D20f07fd,900
0xBe0F38BCc1DCc33FF5fdaF43F95DfAFF41841243,900
0x1BB1296Bd63F3c50059f45065cA1cA006Be5EFe8,300
0x0bEe899e3e912CC73Ede917D46157b4964b202E3,900
0xBc075a71b608326D6A88b077d353b9F415c4d063,900
0x1d02aAaEa833ed670f519a1A2077D35cCcA6E92c,300
0xE9F872Da0e2428aaB85e58095Fd22F5840194624,300
0x941895CD847246b9a31507535aE79626E7977983,300
0x43c3fc2a33c1CCa8cF52699dAF5d239Da5c12F77,300
0x169C36AB6Ca542085392b85C44A12f088f6c5446,7200
0xafF7a84424a04727eAe36dE32E7811628126653a,600
0x47F9dFa84388B3df2E75Aa8969eD900D9A428EfB,1200
0xC8Cd6ef6187Ee64e0aD4cEcaAC938fD03Ef3EDA8,900
0x81d2BE85226f19cF41374D7f86B44eCFbeA626fe,1200
0x2CC3A227e184Afc5386c08A68F4E2947A2068437,300
0xE116212f95b973d03D21dD2868c4AF836C53CED1,300
0x79015BAd885aE8582009a7B4E8e6373964B903C6,3000
0xc9E9408633f00F7614Eafa7e63EcAb04f7297A2D,300
0x1408cb88e8209FB5F09F53700192F0C0E1452B6c,300
0x32750134fC1f95Ef7BFeCFE1beAC7f65A74Ccb77,600
0xec8Bebdf0863446d84be4C0e77A96e4823562187,300
0xdE845b18F83a3D41be953ef3316465a9CCE09892,600
0xca5170984EDFD2275dCb65aEeFA0D41756477007,300
0xB909156C4bc84746Ea8698ed3a4F1C0e78b16d97,3600
0x15Fab1cC5262D69853b1196f74d38C7FC96Fc6D7,300
0x03F4a0a7EC4a706263cC45CFD4b4E2109bDd5223,600
0x4b5F3229F342996632Db895193907a92C3242e1D,300
0x13b91B3Ff58886acE7637e547C53Bbc2936D803F,600
0x62B3532B1810c648c08E5d7ef3F31Ff51Ec13400,600
0xC90f5cbc99033D42Dc96964e0845699d0bb3c3aa,600
0x869CAdbD7718e1e8dDd0dF2a98C04547546633D7,300
0x2600A539B907CC897736C9059F6b2d4941aDf37B,300
0x1E0A7E4C257cED35A394322D22d6727c6b28cBfF,3000
0x507303B99c42F35058B00f6Bb507cB2b094B616D,300
0x8AaE8A9274512679e4bE5acd982359b6D108b01C,300
0x76114A36054e02745F5aBeC5702606e7d6e5A584,1200
0x0B00AB0A5e1B1e7a88E246A27B8A60e02f063BF9,300
0xfdCA610f6FbFa4Dc032Cbaa973A701076E236306,3300
0x636215C653E41A98dFdC7264de433F33F0a77267,300
0xA6347fe0bCbf0d1F92CA13b1cEe5032f9724c7a7,900
0x9d475f04c2FC9434a933b0127D1fa5a41cC95175,300
0x30d6BF8d57C7BbE7a4eCe764C784c5171eF231e6,300
0x56463D50e1d58B2036B0Dad19784DF57D1Aa6E9b,300
0x3358Cbf307053264B14f60540d476C1F6Cb28FE5,300
0x62eC0097652326474ee187D0676c6Ca7bef71852,900
0x5E10840bbb95526d929a11Fc10032Cf0A79824C9,300
0x3f4A79A645943bFC801d1cA3A164445537d308f7,300
0x0E13DdBCbC75d0E879ac8E2Cb533C47Be14B14e4,900
0x202D3b9B2473A3Bd5924640BDb03C3a66943567B,300
0x3fbC921BD2B54C7831F83Cd405717BC0712394D4,300
0x82360080Dd25F7e5829819D2485Abc1455891A02,900
0x9edCcCD96eab9fc31f7237d69596Fcb2e6B8F9ce,600
0x91628188530F7B93919C81eb4D5dFE9D93ECb5bE,300
0x961B6C741631ba87Ce2D51d6F0dDb7c633209A00,1500
0x234027581BCcD5d96033EbED830f816935FfFF94,300
0x2b054773AdF2f4113d7f5a18C369263611633613,2400
0x9a1411e896f31A6080d1791E115BdbeeB71E6Bac,300
0xA865F0d842A3582af8F0Eae74D646151f2D2E980,2700
0x61C003d5E6E6b86b3E2D26D8e334CA90FceC7Be6,300
0x0eCddcF41754360AB129d7Ca4c8ABf220F9c32BD,600
0x8027223eFa824393352232f9Aa170E175bC0733b,300
0x07A83E9fEf5fa7dCFda7438Ae2FBbf8074B8369B,300
0xAE9d5811Db28CA0F574320046e75dfaf56084E63,3000
0x3f62a4B77fC326597D129BC3c896071146CBC9e0,1500
0xeF87de361b6e460E4e4Af35E52e1ffEaa7713582,300
0xA105cA9e4696c6dbF9C4236Fd4411a49318c90fE,600
0x74E37b8B26B6C9CF1c424868c0b46399FBe9bfdc,900
0xdd1bdA4bCa81D2ebF575841fa49BAFbD8d612BbF,2400
0xD94EEBCb6689a156a5E80CDDA2A394fF666BD3ad,1200
0x43Bc561Bf645E9B11ab22A3D3d0f98A9F0035F7f,600
0x4ab5bCfec443476380fA07d3798f5e1e477c1684,300
0x1c90165edD7b433dFbbd8761e2d4C62f0b991a40,300
0x1ACfaFA5C2fecfEa1fAB14d284270b8FC41FB31B,300
0xa7bF957FF0dFAce392bEDDa61B66c98ff4b04494,300
0x83A9F3bD34fcf7bcCf4Eb030dC5245f2A4e0faD3,600
0x5127d7aA01f7C516D1FBE3cD7A9F1C0ec447C04b,1200
0xC57c6320a6D3346F3bF91A2fCD0E82Fad287b505,600
0xDA073663Ca3CF93e9d7E46B6DCD299B9C66B851f,300
0xF28Ff836bE62604A1f8713eB46B99cd000cEDd0B,300
0x23620caD30F6aEA374baFddA961767F9A85b6720,300
0x3d063C72b5A5b5457cb02076d134c806eca63Cff,300
0x1cC103A59Ab3DE6392E1d3467729D8f886a6a0c8,300
0xf596f9420234Ad8Ad4486518113680fbF4054420,600
0xe65cFAF2eEc7ea3422c0B6cD64abC9130dFb987b,600
0x32D83c76ecf656AC9542BfEB42b074Ee68b34207,900
0x3fD4774dEc077A46C3d51ddE73275c2261807Fa3,600
0xf127A02FF5B21b25e9F939dFAFeBb352c81e70d2,3300
0x54f8e2447136eC5Ce870feB36600Ca6E17678eCC,300
0x405a2527b2EC97764D79Fece3fCbaB396155d179,1200
0x848569941C58aA3274C4153C1Dd4f867cD5C543f,300
0x557EA0eD4275f8A5E5eF4f0699B46AB1c18Fb0C4,1800
0x56691E542106f71aAA5A5ecB6Ad4Fb762D39b8bF,600
0xFc33d4910860258495f63Cd79bB91354Bf8bBB96,300
0x1905C769AC38e7ca12D9fe5144c625A593031497,900
0x6EE7AC91BbBc33e146726438496D407b08212b3b,300
0xC9F817EA7aABE604F5677bf9C1339e32Ef1B90F0,300
0x4a051B8Ad42AaB38f3447E94DCd9eAF6C31f5cB4,300
0x0a7Dba04988868ad890faCb4d3562F33f7fDB5b1,300
0x0479cf72Fa77C28eA41A7F8C2D85597Ca67df79f,300
0x77CD74CBfEB070537fdA60B95098D4164086F8b2,300
0xBd49244281b9935078EA516E432c9ff3Db1d3413,4500
0x2c93FadD2bD95cD66B8C33B3636dbAA70c431dB4,300
0x0A02c91391298935DBd956c91F14b8272275EFEb,300
0x66B091883db176539E8D431E61c3131EeAaceCdb,300
0xe0ad37CDA400501088b9Fb6bd9e736C1f3e17e27,900
0x06c15a425F90C7cdC8F697d9fF5f1117207B96B1,900
0x20628b67CE5CdDac1CB95198C0fF5271f39fc048,300
0x22A93539E28418b7E481D6Ad3b288570E349270c,300
0x61B78E1eDF08B3E1Dd1C528D805eF3FE7F6dDD9f,300
0xa1acaDDd259649d470B42C95738E5e89C8d8A233,300
0xe0171dad0A60c2Ff0612655FA57218AA111C10B1,1200
0x8c0b2FF66Ffc5D76D063C02e77282d7FAcbD3A54,300
0x8eE4e1B5A0143deE0b0332C97B280e4B467Aa20C,1500
0xF950437CF2748562299618D368420a7F96478F79,300
0x579cb6dd7EB6C285048d9c9BEB04F74E023150a0,300
0x3e4CB1f381D089b5c58b8816F3c77523b97fD4ce,300
0x8D6f965EeF1044e66e59EbC60a339228d6d4bab3,300
0x421d5b93F1355Bb8420d4a7Ae9223387D6714002,300
0x3FDaD4D08d11F3Acc3D654Ff204631ffeBE8a946,600
0x3dF860CF254E0b975ffD81E86F9C8AEBfd66cE20,600
0xa6F41175D078Db97438b1b8c3CA744C70628f954,1500
0xfcA9Bd07B17899a58bB622ECA459abf91Eda2b2E,300
0xF8ac28024CcE1C780dEbEc00d10F5F0376F651DB,1500
0x0715C3329e38790C853F6fFD824f2771a02D37bf,300
0x789F6Cfd834f7e7661A6c79b4AAbfaEf74462f50,300
0xFaF32e48856e7C0594f75B04400A8cd50b85a377,900
0x4FA394ce422065Ec4d7518bdB0C7887298246444,300
0x49324373BC753aDa432a6ddc0b011037a3AB0b36,1800
0x492e527B7040B471044d84B9040160cbfd272dC4,300
0x713fEB0Af3DD59E3A351ef23Ca4e984fe673e014,300
0x20b3Fb70CfEb01AC7ea11a412572848139a2B748,300
0xBDC338f3CA019E6db3818d04d21660F685bb80e8,300
0xF2ff2bc69fB16674D0cc58BCdD7f674DB576bc77,300
0x171C1CF42C8e11589381f5E4846FFE4E2c7f6D95,300
0x0ac33dC9300d09C03038C01805881F9bbb589d8c,300
0xE7A0bC70d0c41A8d2cfbDCabDeA6Abb3a2bEdf05,900
0xFB427A25Ce60758f8da4bc75088a29818d658a2D,900
0xd3A011438d81888fb9e737B10d614ceb60433bC2,300
0xd7Be85819BfbFeB16d4e7841ed56dCe4DFdA15d8,300
0x51e8c43D0EA1631405556D734E02FDaF7341CCF2,600
0x90cA5825939438D034f7d35127F2B4a96cfA2004,300
0x84dCc39b1559A96798e8F94c35E2445a11AC3627,600
0xc5A1c804D31bAacAF77CaC151Ba8568f1B499471,300
0x49E04C55C5fc9bFe7e0637fF2a66681BdA930E1b,300
0x624cEdA8d049419692F362aF668dc7585804A1c7,300
0x37e42fceA530553Dd722A9A722BA3A8b00A9CAcE,300
0xe57301660870F6D54cEDAd78195718546ab144aA,300
0x4ECE740F8439eea94D2e74A4484BEa8403c09D69,300
0xd1c805676244085838262806fFb92b21421e5B8d,300
0x411397A79Fa42F9ac42d951FDcDc269ba392475b,900
0x99c3641B7aa418A507733C959dEC72Da6F48c29e,300
0x60b6b72Cc03aC245D869419BA45C6433E3beEB79,300
0x7680f91d3D3a5F451A6387ba802661d96f78dD8f,300
0xA5a5933ACC392e9E54b270ba5775D2b053578861,300
0x3170f87D2271Dc050ff20620be10e47152a82EB1,600
0xC288187Cd2226cd66b1A986e6ec41489C2cc059d,1200
0xA15455Afb88CAb00d08C79267a2A27C7659d48BA,600
0x0403d6d288dB8908B5Ff21B60d347c6E450Eb828,600
0x62CE79Cc1CB72d6AD9de0827f0DE8DB611FCCb12,1200
0x2A7090c39c35f2CE38CC96440632E7dc7e583617,900
0x39Bd97aefB5d77AE82E40071c0682FDF7428e437,2400
0x1aFa21bEf41B61b198b1782D4F806E163C8F291D,600
0xBE17ff4534Dc51b5086e27aBD2c9E30e0F789198,600
0xd4381A4429E68d58332424172671D94Da92056fd,1500
0x9692628c2DbE3147e979Ed66f899a1CBD674950D,300
0xDC1f8A1F0d9eEacB08378125b21C58F4ea3D61d9,300
0xb753d019361ee1d8FBe778127711185305F538F7,300
0x7A26d77375D2E61c78cd70f9BBE50D7df72EBBed,600
0x6df01D7002ba8d0892b1E353D8d643EF9a2e7234,1500
0xDCdA3db391561502a32cb257E55fb434F9F5078F,1500
0x1ceAd3374A856061be00F5c6d2A035eEDf1c3c76,900
0x8C2E4c5f20b0a0CcE314aAd725A390e254577bd0,300
0x13783f40743729a5180A200A07dD8c6C0EA14Bb6,600
0x7F76D49C771b5BB51B10a4975F05bFf292eDA7F5,1800
0xB4c064cCdff2B8962C0259f2baB1360274dDE102,900
0x5D70bf4ee7D0F62611Bdf7A491Ea250Bf3638688,1500
0x389014bA96E054C86a22B94B03ce66584841c9e0,300
0x919d3ACe14DFE6A646780Fdcc77D6E408FAeA088,300
0xFDC9A92492601412c0c654ea5D0795bc3ce4Fd19,300
0x5c6373DF7c89cAB910b5aFd702c1C8F01fFB4f46,300
0xa934E0bEbcbc948f65742C9809FF2EAAa3D4c6F9,300
0x8E7555228cA094C0220c85AeCa0c80492787aE07,600
0x917F422593BfC677309D7C2146c7eE8b493F17cB,300
0xA7F58bfcc07F36Ff333463cF8878d393b41cdC28,300
0x2c3bF52A43eaC31462AccF92DE3Eb1feC749e6D5,1500
0x1aF274B398b56cf1421C771619Ff06fba65762E1,300
0x679cA5832144Abe6a8FaCDcC4b7D8B2e81d6D89E,600
0x4C27B8943B355a7d7b402685B0C79F21d3B914b6,300
0xe8d2f01E2688831bd5e9E7d5736C3adf60Cab40b,600
0x76a3b7c6687949EcA9c5abEe5dB8340Ef4727172,1200
0x5915729F898B09172F50f346FaBC7Ea1f102000F,300
0xb219f6fA7AA3429187826f650937A2040251822B,300
0x577C7d62D0CeF224079EEF9A01D5155F18cCAFC2,300
0x5285D6879f1de2fFf759E705B9DC89C3b841DbaB,4200
0x6816BF1e88c5E0E8d3C45559F8733712f7a1012d,300
0xdf7526d8F96E68f8A4a4B619aEE3F0dc0B24635b,300
0xd0c5d086929FDb91009765cc522AF965dFb4b158,1500
0x80BD52914ec4c858Cf8cE891a44AB885d68De23b,600
0xDb2b74662d01a08D7815341Bd41A169b750Dcb57,3300
0xBe5Bd61fd37444290913Eff8f5dfF8C4D0d7A093,300
0x10485Fe2F23aFaa8a85Eef091b7233a600463c52,900
0x377421FbBDFd5532d919a11DB729Fe754C6C2C34,300
0x2193Ed5E46874A48c04f3F7ADB9943FE42153541,300
0x9308cf07C7110176179e9A0FBB92C09C032963c8,600
0xabA9ab708d63C125fa85F6F2f4012C474b8eB353,300
0xD6936A206a2A03455589e8FF3dA51d1c4598F939,600
0x821EAeaFdF7b04333d8759DE9033b4F99743fEE1,600
0x56a8aDF3DEd273659C8b8811606ba265f74Cb1a7,1200
0xF998c7C1Af3c58eFA6900b13469fc187b9dB0cAB,300
0x207005178018A4a357632a9846d39666E534C0ce,300
0xf7eE2a3c6B1C7cF041c1B0a22c7eA484936515a4,300
0xDc414853E9aA8b0b5D559740b6b578814748Cd78,3000
0x9C3A5131D6a5052D24a516c671B86d9CF9a95C40,300
0xd81F2Ea33473f9Fef696f81d2bd23a240b4A8387,900
0xc04eF1324479a7488A7DFDe692A210CE581b117F,1500
0x7D3447F3D8c21B1adb7359B2e51bbFF42eC9a32d,300
0x60DcC76EfE3A5C4F2728d92266B5345e76Dbf5f0,600
0x86A0E49250D4A1C3b675F5FAF77DBD6Fd85BBf98,600
0x3C0DB86Dfc5e6Cd436Ba511c794F651bF01b041A,300
0x43Dc20cb1B7148e38d3dB0BA308720C5aB0bbcB9,1500
0x9496624CCbfAf1D143F4711e24aa4fC264b08C06,1500
0x3452e4fE54De87c4857B758c25c421fB3EF7AF49,900
0xa1b5aF8Eccc097FAc2a68F878754Aa8202092Bab,300
0x43E98f71bD2aa8d84b15c1b78D511c9722B34D7a,300
0x83AdBAa3A1a81e74AFBBa95371d5c8dc50a874F6,300
0xB2937626152956D7B5bfFFD4a22d021C8592d6bE,1200
0x411d209E4874E00Dd550de43190224515b28fAFe,300
0x6ee5d03A3C7Cec75383af85FB2C907ee079f2968,300
0x1B02AC18f9404711e42Fb13302691a33E91f210B,3000
0xfb0dde057C92C22fB031365501F70cbf7c8C3496,1200
0x49E2C5577649D1C41aa262E09071CA85a80bd7DD,1200
0x38169872df1FC7c97E83A8ae8a85c8d1ECA60617,300
0x1C669f370baA9B0BB3D9a592421F7246d32CBa2e,600
0xb55505895d437772e0207A54ca6103d2E1a0026C,300
0x79eaF7465cCCd6F314953b6d76C81609D0363f64,300
0xeCB9dCB808258A180C7AF864a799C78722D1923b,1800
0x983Af7f4489D5a107E57E28b6D29862eDa40b9fA,900
0x3d7199a0E4A4fcf72F28Def17CA7b5E1270843Ea,1800
0x832cDF3c7fB0C38F95C8119b2b887d2Db65daA9e,300
0x6b29bbDEba7619B0b55086FC47202A9CFF0154b7,300
0xC9fBB7f161B2b8E8bdE2AcD90178b9Fd3f5962bc,1200
0x3B01Bb77ECE239E3139FAaCB2AA0A73F1DC457Fc,3300
0x289FFa6be720456B938472F7B83C8FcAb09e1A01,300
0xa60Fc40Ff26440df345Ce397B8e928758CA0C2bf,300
0xC1Ff85c123290878D8fa84Bfd123b3c81909Fe22,300
0xCbB74E8eAbCD36B160D1fC3BEd7bc6E52D327632,300
0x5E4016d8c70C3F87f39047EC43D24B48C67769b4,600
0xb7338951d8aaF32Ec72E72Aff962AA0Ee315CC6B,300
0xc0C3a547231ea6aeBC543826bC55895B015467b3,300
0xA456D21284498385E521cB06D940888Cd5b0189c,300
0xE20f0928244BD2402955B920316d5390b0875735,300
0x9d6d83B7d0d8987b48945cfb225F032C90cD0D18,300
0x59087EFE1C2de9A18D58AF192b0c7947CDB021F7,300
0xE2632d93557B959eA246842A73f87443E65e4489,1500
0xF72AA1Ed351774c2e63521245c6Bc01a0DB186fA,600
0x852b2B9CA853aB11C767ad8eA1a14d827E55A010,300
0x8BE6380406fC066E03723B80cc32a8FFCaf68510,300
0x7513Db3f0B7502dcA7db7e0b7f1947BCe652965d,1200
0xeF16CcF1b9a01F583527d0100940f26a10A093cD,75000
0x9adD12E476EF212E1AC5c02bfE1Ae5187223E21f,300
0xf270970F762E7a9D94F6dE96080f59Acf7F884ca,600
0xdf0980d71ea77fA356d06aDd1355d1f58575BA2F,300
0xdd5B75CA22a81f4a9f4C0dDDDD9CcCb9BD9cf11A,300
0x241a3EbfE4cc3C4275f16302D1729C11BE3b5867,300
0xB44eb5bAA63eFf64e9050B9B69528818210Aeecd,300
0xfFFD1fb19d96197A5A1735f5Cc0eF2eb96daD16E,300
0xF5a0F94E00953e61aCb1b97B8FCD0cAd13Dd8785,300
0xf4e7E6B600286fFba8154F5125420A0F78DB835d,300
0xc76F3e147F9237E0eD591404A75291A3C0dA3242,300
0x3080d377e20890c2e7E50c23b39BaE7a6Db3C42A,600
0x3B62ab2BaFBBd4A8910Ff779Ce2eF8DD755e424d,900
0x7Ca3BD4C8227AEba9eDc141A822dc6be135e456A,300
0x9b22bdfb78fdDCE9b7b225CDab1A45f08805B9Cc,300
0x8b44ED1590839f28604a63302e593CEdd57F6455,300
0x4906E4f95ad546cE865916F65C825e00630bFfa8,300
0x83318DB6214c7385a6d0931Bb52A99a74b17A48b,600
0x00Ae7Fe77AB7C4e77F894C76c167DC310766c57a,900
0x16aAD8A37974363d7B8aE54829818F8b8009E501,600
0x354E3E4A33930629e2c491bBAa896128BE12640d,300
0x46e2E8C2fA987D018848053E754B1bCb5dA9A3b4,600
0x98ec3DE89799BE76552F8873907028c01a0Eccf0,300
0x69B28E565AC5F171F51D4205f366BF57213Fcd8f,900
0xb7C926f1752720a8a6f5aC75E4eEbf78814B2171,300
0x6046D412B45dACe6c963C7c3C892AD951EC97e57,300
0x12b2946224Aa50Cc88Cd026B9bDC19631a96564e,600
0x14987ba7B4dFdADBDE5C4b43089e0c47110CbD97,1500
0x2D54D674671f7AB5f0bA01Ef985770F3D6Ea419b,600
0xC421aAC797Fe0844027128BC87EE11Eb3cF6F2E9,300
0xC1fDBb83EE96fc4F37EaC10AB279B986358c8ce9,300
0xb5fB0f4e71e3377bC469d90995994025708d2F38,300
0x28b56C0C0362A266bB9D9686a94Ec3Bdc9AED2eC,300
0x7C16C022048b25142482CF06AC98064527395290,300
0x421785a7416B8E840D3C4D9DF3c8a5D5aabefaD9,300
0x175D8C24638EacB0ad42E1d955250f11BdD594d4,300
0x918991dAe297d530c45829DB90B0475EB8B8674A,300
0x65A28Ca451f62BA91898f88037CD5CAcb578Ae14,300
0x59c33EF5CF07e2b7df5d8Ac8Ee931F0E39047A23,900
0x2A7c04cb7289d741CC563DD71e17890a4e2EFFb5,300
0x64163973ECEc0b18519d8225c81596D69B1B6cB5,300
0x84753cffB2E66539672D11b85aEd97255551f639,1200
0x46F5B42ACB2E02f4E16d0CceeDb1D3d58617fb3f,300
0x7cFA807BFFadEbE5aBa8BDEcc4D1F52228ced5e9,300
0x2bb84dc376bbcb1dE75bd2310bB473206e9FC8FD,300
0x6b4e7f1EaF6Cc055A12d945dC01519e3859D582f,300
0x8aEA4d2a686a82AE455C09e372920a628848F667,900
0x50FB20cD5dD9D70A60A17ee0a3A0eFB75665B030,300
0xd21bF575FB36ae45370655c79886b37173B11A41,300
0x361064b97adBf425d555F9F256549472569d4A79,300
0xb4c8CBA69B3d47eDc3cb67292717f688EC1272b7,600
0x959891Af62A48DCdAfA52031728e44267aB240cA,900
0x7c71656e6a1c832ac00A60d94a024CeD220Bc066,300
0x5CD94A9030a75d1F8B2D7df618ABB48a40Edf1a3,300
0x11f2881cB02dE64192a4E871d60b3CFCb529B102,300
0xa76E3f4eBAa24c82F9703D1f4f4E58D5A48B6853,300
0x0FD369fDb4d0dCb3f890d21dB383c1A384a55d56,600
0x9C750a3d53dEFc2cc27Dff0a17e390cB8d1dFd42,3000
0xeCaE679DFA967E7670F5ec130A16F437e9ab5c7B,600
0xac84CC023f8524cBFc648BAF26a6e36994f389b0,1500
